,fid,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이
640,1114,0.0,1709.725,0.0,0.0,0.0,0.0,9802.91,0.0,639.69964411136,550.1613345634402,626.2852773524545,89.6312390373818,3.1666666666666696,2825,391.897991062978
641,1115,0.0,369.36,0.0,0.0,493.21,0.0,10920.21,0.0,662.4316472235407,469.02347085958877,526.2895133513377,115.71540873462324,2.5,2825,311.449151541652
642,1116,2546.58,0.0,0.0,0.0,0.0,0.0,2692.12,0.0,631.8563762675127,396.59559998559683,426.2951820050009,54.617492060255614,2.5,11245,336.644165093712
643,1117,2176.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.1726956023525,338.51536919079155,326.30360040079256,20.266239432426385,2.0,8420,0.0
644,1118,4768.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.5181416438661,303.1448036294065,226.3184132319629,52.71136326325693,1.0,32244,63.262915037207
645,1119,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.8664667496154,298.6643940878929,126.35480124838872,47.797668543550145,1.0,32244,106.091403202693
646,1120,0.0,20179.45,0.0,0.0,0.0,0.0,0.0,0.0,664.036767121384,326.34889330725014,26.6566038196648,45.98340590638035,1.0,47222,206.142895529641
647,1121,0.0,75054.115,0.0,0.0,0.0,0.0,624.89,48618.5,708.0742962656547,379.2180264283936,73.85892196352472,47.07322747831557,0.5,38802,194.190490507013
648,1122,0.0,226.18,0.0,74.04,0.0,0.0,2059.545,0.0,738.8309751788222,448.45128443587623,173.77926595997897,121.8315962442233,0.0,38802,358.77473240266295
649,1123,0.0,226.18,0.0,0.0,0.0,0.0,0.0,0.0,701.8688109907936,527.6460262283786,273.75692374505957,54.49212921270632,0.0,38802,101.199420718715
650,1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.7669090048612,612.9532078534984,373.7459035477078,30.99340565242629,0.0,14978,54.997509406895
651,1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.9189136350153,702.148469041892,473.73903642757375,28.51849454677241,0.0,14978,91.2888223911756
652,1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.013034076326,793.9224405932127,573.7341509345257,85.9624470511098,0.5,14978,204.700952184171
653,1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.4249228315657,887.4754882880195,673.7303647286668,184.29679175513002,0.5,14978,103.245593165648
654,1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.2758500250674,982.299432193136,773.7272515988567,283.796758221157,1.0,14978,87.2086959095971
655,1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.91737071783166,1078.0589678681251,873.7245804434612,339.04558993493663,1.5,14978,0.0
656,1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.9112669744623,1174.5252800369437,973.7222150901993,316.7941347295066,2.5,14978,0.0
657,1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.9058793651189,1258.8642979614135,1073.7200701124816,227.88483364877462,5.5,14978,0.0
658,1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.7407804143557,1343.8975383249056,1173.718089175631,153.3101306897318,11.333333333333302,14978,164.381149308592
659,1133,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0.0,260.3022073187031,1430.8673606427985,1273.7162336449758,122.78444564417893,15.5,14978,122.529878350767
660,1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.56926045622896,1519.441262890974,1373.7144761303985,74.83192869451612,12.5,14978,11.421462899368501
661,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.6135121689901,1609.3544160291456,1473.712796680896,28.18635657968179,11.75,14978,0.0
662,1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.1789530162453,2268.9915417677735,900.9266750042103,193.5157842711828,8.0,16285,0.0
663,1156,0.0,0.0,0.0,0.0,0.0,0.0,1524.35,0.0,1168.2235638587872,2270.996313411045,667.717543096156,79.1780799893027,4.6,16285,128.601306135079
664,1157,0.0,2470.04,0.0,0.0,0.0,0.0,4165.06,0.0,1068.2247488185271,2172.3554178567238,619.1816512214054,24.47219928454297,2.0,23329,308.89015480137
665,1158,0.0,8920.67,0.0,0.0,0.0,0.0,11039.1015,0.0,968.2259358815905,2072.7859309036785,583.8875367920953,37.203676353678865,1.5,23329,233.255634852611
666,1159,0.0,0.0,0.0,0.0,0.0,0.0,25811.7257,0.0,868.2271257685499,1973.2598668867222,564.3252010940273,122.68828414585859,2.0,7044,191.244771527891
667,1160,0.0,1458.49,0.0,1119.37,7900.1,0.0,5538.18,0.0,768.2283195885411,1873.7841450521862,562.1394383244232,131.20390398966939,1.5,7044,144.15273752781098
668,1161,0.0,1649.76,0.0,277.66,8532.53,0.0,109097.0175,0.0,668.2295191018703,1774.3672323631088,577.5275770094472,32.83176873233684,1.5,14534,229.89200077244598
669,1162,0.0,2502.475,0.0,0.0,0.0,0.0,7177.05,0.0,568.2307273191389,1675.0196002997116,609.1592524578641,41.779896452721594,1.5,14261,465.852692456192
670,1163,7764.38,3504.215,0.0,0.0,0.0,0.0,1190.81,0.0,468.23194981270484,1575.7543528585243,654.6842185815007,10.906147920071437,1.5,14261,269.80139576930304
671,1164,11188.27,2596.56,0.0,0.0,3636.92,0.0,1327.84,0.0,368.2331982142569,1476.5881053207906,711.4403670205617,91.86316696178282,2.5,14261,175.56403445401298
672,1165,3423.89,333.12,0.0,0.0,0.0,0.0,12028.1,0.0,268.2345015019899,1377.542238213312,776.9703367259128,92.98418098427499,2.0,6771,330.82788320284
673,1166,0.0,813.68,0.0,0.0,0.0,0.0,8956.12,0.0,168.23595750836952,1278.6447264222254,849.2455187028122,24.10539503528848,2.0,6771,369.60823414907003
674,1167,0.0,2174.77,0.0,0.0,0.0,0.0,6528.34,0.0,68.23823785075625,1179.9328742816326,926.6890182141011,83.8227982440507,2.5,6771,436.561201058646
675,1168,0.0,0.0,0.0,0.0,0.0,0.0,3990.275,0.0,31.766442902025666,1081.4575221803582,1008.1104406163948,182.9507673298887,3.0,6771,486.427003879564
676,1169,0.0,937.28,0.0,0.0,0.0,0.0,6328.575,0.0,131.76223574284052,983.2897283104857,1092.6208505423467,136.2466061671465,2.5,9596,498.769035445661
677,1170,664.94,12526.91,0.0,478.92400000000004,847.72,0.0,2863.045,0.0,231.7606453305534,885.5317839526234,1030.6994801355743,82.6715002805031,2.5,9596,326.958928962173
678,1171,0.0,10347.08,0.0,1381.4620000000002,891.97,0.0,1035.54,864.54,331.75930546529116,788.3361745085817,931.1770499263904,62.785326852109186,3.6666666666666696,2825,295.397255392585
679,1172,0.0,479.93,0.0,0.0,891.97,0.0,4759.7,0.0,431.75804205958605,691.9399112261481,831.7689023364914,102.6479124068878,5.0,2825,539.995828189176
680,1173,0.0,198.67,0.0,0.0,0.0,0.0,6698.69,0.0,531.7568119987801,596.7305007397425,732.5215656188491,164.40631508840636,5.0,2825,388.156799070169
681,1174,0.0,92.66,0.0,0.0,0.0,0.0,8174.05,0.0,631.7555994222143,503.381836522896,633.5106233732553,173.77364189750915,4.0,2825,365.941627355111
682,1175,0.0,78.89,0.0,0.0,0.0,0.0,12289.19,0.0,731.754397175904,413.15709993255376,534.8673708271187,111.68726137363312,3.5,2825,457.22153154292
683,1176,20096.47,0.0,0.0,0.0,0.0,0.0,1756.18,0.0,729.4538177926726,328.6393740397971,436.8409635653932,45.46491151579778,3.0,11245,332.023945081921
684,1177,19068.6,0.0,0.0,0.0,0.0,0.0,31.4,0.0,715.9114340243332,255.55512159565043,339.96540874790765,38.627681218884895,2.0,8420,0.0
685,1178,4556.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.208775126307,206.4280388847752,245.60630990664657,100.27354664968632,1.5,8420,0.0
686,1179,3179.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.3289374620701,199.79034851559902,158.32867209595835,115.30217761359215,1.0,8420,0.0
687,1180,3179.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.4993223428265,239.20569504255937,99.06061766439541,93.63913785936472,1.0,23398,110.95555742321301
688,1181,0.0,0.0,0.0,0.0,22474.91,0.0,0.0,97237.0,703.9739351869041,307.44443201804853,120.65476434404913,56.34840105388064,0.5,23398,0.0
689,1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48618.5,649.8679686578325,389.64641160521217,198.24648034191856,125.70677133866401,0.5,38802,58.84292688816999
690,1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.5170702250407,478.6711882205594,289.90565775457355,133.2112443316177,0.0,38802,195.66816293673
691,1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.5042219011997,571.3382709467571,385.7310493746672,115.89045192124493,0.0,14978,130.378615652287
692,1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.9549581143544,666.1293165134074,483.25058005658457,55.604291429131614,0.0,14978,12.6859737725464
693,1186,0.0,146.61,0.0,0.0,0.0,0.0,0.0,0.0,573.8641514769674,762.2523505039222,581.6126996747171,97.18950934781445,0.5,14978,114.34210097751301
694,1187,0.0,224.79,0.0,0.0,0.0,0.0,0.0,0.0,522.96786728848,859.2604718228476,680.4521073078987,173.35207244259843,1.0,14978,29.105194079451397
695,1188,0.0,138.84,0.0,0.0,0.0,0.0,753.72,0.0,427.57030299156264,955.9864646936765,779.5872862465459,200.41675132799756,1.0,14978,0.0
696,1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.86843687169113,1036.9343245992732,878.9181600331152,265.1081668171204,1.5,14978,0.0
697,1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.90503878136056,1120.961643098523,978.3851265313891,255.60919284975756,4.66666666666667,14978,0.0
698,1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.4322624898187,1207.425673064401,1077.9505128808942,208.59043170370973,8.0,14978,0.0
699,1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.75888480360996,1295.8387421122416,1177.5893550986968,204.16515383463116,13.6,14978,102.245343892461
700,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.50573269281776,1385.827865951761,1277.2844627896145,206.38425473090638,18.0,14978,101.91986349976
701,1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.34765008412307,1477.1050204545313,1377.0236153202616,133.3776030375219,14.25,14978,0.0
702,1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.70972435126635,1569.4454905342031,1476.797888687256,113.94839959274469,13.75,14978,0.0
703,1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.602616447141,2215.687092754256,1157.9661632670031,217.54276172680142,7.25,16285,0.0
704,1210,44017.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.290971803523,2195.8020538877217,1066.9714381908157,261.4864801582909,4.25,16285,0.0
705,1211,39499.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.0752398730197,2180.3264874393367,977.737185866712,287.935169933781,2.75,16285,28.2205998028548
706,1212,39499.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.366195840853,2169.354763269409,890.7926242453605,189.60810802377682,4.0,16285,0.0
707,1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.2360981001511,2161.1690767920595,727.0440902685855,22.71964899651401,6.25,16285,0.0
708,1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.7043732244792,2164.007155935916,652.7888051991132,85.78585081403779,6.0,16285,0.0
709,1216,0.0,0.0,0.0,0.0,0.0,0.0,1472.95,0.0,1172.4527286428925,2171.451525712959,586.2361975023464,136.20423835294986,4.66666666666667,16285,86.70682942263299
710,1217,0.0,235.36,0.0,0.0,0.0,0.0,3675.27,0.0,1072.8481732010857,2165.6046975559548,530.2943280856244,89.61938363034207,2.5,16285,181.706760154068
711,1218,0.0,773.77,0.0,0.0,0.0,0.0,6573.016,0.0,973.3244763135524,2065.709836324226,488.6213356063912,11.939059155356336,2.0,23329,463.644095845832
712,1219,0.0,127.95,0.0,0.0,0.0,0.0,7989.45,0.0,873.9092637362147,1965.825547771129,465.0689033785356,110.69318653776656,1.5,7044,434.89312225202
713,1220,0.0,671.0,0.0,0.0,5991.7,0.0,4187.7,0.0,774.6443041192067,1865.9535297620478,462.41420851883566,171.9012419043942,1.5,14534,197.96023698215302
714,1221,0.0,2733.11,0.0,0.0,8989.36,0.0,9104.47,0.0,675.5958304863287,1766.0958639801331,481.00338424973575,115.81664973870564,1.5,14534,230.625761298904
715,1222,0.0,0.0,0.0,0.0,0.0,0.0,12285.98,0.0,576.875364392806,1666.2551307902881,518.5567964540992,131.44005160502874,1.5,7490,407.466708381031
716,1223,0.0,95.97,0.0,0.0,0.0,0.0,4553.66,0.0,478.68588607089544,1566.434567922023,571.3471682843441,107.28467956996904,1.5,7490,431.63321095255
717,1224,0.0,1290.43,0.0,0.0,0.0,0.0,5699.26,0.0,381.4376759158814,1466.638293804267,635.5891458604352,94.7048750488783,2.0,14261,378.419950647984
718,1225,0.0,1520.96,0.0,0.0,0.0,0.0,5656.509,0.0,286.0922146791051,1366.8716284668787,708.1730565564241,9.086266506895424,2.3333333333333304,14261,397.934949453954
719,1226,0.0,1652.23,0.0,0.0,0.0,0.0,2986.735,0.0,195.45419308909285,1267.1415655435276,786.7935776306684,36.03950149423967,3.0,14261,430.71364992271003
720,1227,0.0,115.38,0.0,0.0,0.0,0.0,4271.295999999999,0.0,120.64600904403412,1167.4574853659371,869.8153422628819,98.47787937723781,4.0,6771,515.894115876236
721,1228,0.0,0.0,0.0,0.0,0.0,0.0,5275.956,0.0,104.44189296354506,1067.8322657221088,956.0924984224989,169.8200733488471,4.0,6771,469.350607806136
722,1229,0.0,1416.36,0.0,0.0,0.0,0.0,4959.25,0.0,165.10690511898227,968.2840749867823,1044.8189036945,159.91863799711322,3.5,9596,548.437784064019
723,1230,0.0,4478.36,0.0,0.0,0.0,0.0,8269.845,0.0,252.21420030571142,868.8393905699678,1044.7217146302817,106.21340983216852,3.0,2825,516.909559799244
724,1231,0.0,4522.17,403.15,1291.59,4052.8851,0.0,1997.07,0.0,346.3571092923972,769.5383407725878,946.6745618882844,37.21925977359594,3.5,2825,258.397411817881
725,1232,0.0,2086.73,0.0,0.0,0.0,33136.06,2446.81,0.0,443.07338340954317,670.4447507462996,849.082752959414,86.07578137744902,5.5,2825,246.791450429527
726,1233,0.0,0.0,0.0,0.0,0.0,0.0,5988.84,0.0,540.9845936950278,571.6665149090608,752.1235581806279,182.1882986947161,3.6666666666666696,2825,306.75342866845
727,1234,0.0,92.66,0.0,0.0,0.0,0.0,6350.575,0.0,639.5421563531916,473.40107657762826,656.0775124244844,248.92585471687823,3.5,2825,306.988313674544
728,1235,0.0,0.0,0.0,0.0,0.0,0.0,7154.96,0.0,738.4873326561784,376.05064674726594,561.4134732888064,177.64448562446705,3.5,2825,461.75937260483596
729,1236,34833.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.6247974121702,280.5693017926786,468.9690862065935,145.43237709117642,3.5,11245,252.860890777789
730,1237,35694.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7138670345464,189.79913559803452,380.36620484803,138.1393156327676,2.5,8420,0.0
731,1238,24781.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.9748409734322,115.44620052253009,299.03917118700247,166.26833003733753,1.5,8420,0.0
732,1239,24781.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.6513892202726,103.10903515811681,232.7443493694872,210.48538785569116,1.5,8420,0.0
733,1240,7660.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.6250508253096,167.13663758255916,197.26877240576619,174.64706181644962,1.5,8420,12.818320914500502
734,1241,0.0,1987.12,0.0,0.0,22474.91,0.0,0.0,0.0,626.127775305429,255.41607758546002,208.94864228268438,142.13256835812828,1.0,23398,99.2673215235137
735,1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.6105389987753,350.0566016091431,261.5408797901016,155.83688234768346,0.5,23398,0.0
736,1243,0.0,20347.55,0.0,0.0,0.0,0.0,0.0,0.0,515.2995931104094,447.0362519375644,336.3736889741321,210.09897461881042,0.0,14978,0.0
737,1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.95624359598486,545.1079996990552,421.77057224251365,192.98522625099238,0.0,14978,110.737024600537
738,1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.00588777766853,643.7729310092374,512.4774167975131,153.61552895748605,0.0,14978,0.0
739,1246,0.0,146.61,0.0,0.0,0.0,0.0,0.0,0.0,475.15970096210657,737.8348613865047,606.114939585219,123.54955827350894,0.5,14978,55.6252552126648
740,1247,0.0,0.0,0.0,0.0,0.0,0.0,247.93,0.0,502.5171758333582,815.919044318396,701.510561142768,73.35457097262545,1.0,14978,121.744159713244
741,1248,0.0,138.84,0.0,0.0,0.0,0.0,1666.12,0.0,405.552561813876,898.3579640146651,798.0340499883932,124.4862524192634,1.0,14978,0.0
742,1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.2570506018765,984.0577811030321,895.3206982012331,213.57035193220003,2.0,14978,0.0
743,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.63770234919997,1072.2368870812247,993.1462583441726,187.96177161139923,5.0,14978,0.0
744,1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.50328953858956,1162.331152424386,1091.3658224584783,116.20471014939163,9.0,14978,0.0
745,1252,0.0,0.0,0.0,0.0,0.0,0.0,842.04,0.0,41.857919966655366,1253.927834524666,1189.881824613453,108.06005905128399,14.666666666666698,14978,193.560405128771
746,1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.21749424782345,1346.720409334292,1288.6262781758912,163.65423541227767,18.5,14978,100.409544085337
747,1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.96987454076265,1440.4777846442832,1387.550411049993,223.55957553724068,14.25,14978,0.0
748,1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.51059012158413,1535.0231840612803,1486.6183544339945,212.5406695769086,14.0,14978,0.0
749,1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.6415552533028,2379.3050714231636,1798.8612432719601,41.77564219271717,0.0,16285,0.0
750,1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.3598987026055,2330.959677272233,1701.013633362558,70.99923406920756,0.0,16285,44.13003124683679
751,1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.8239473584435,2285.968717596629,1603.4314861548594,158.85810978358342,0.0,16285,0.0
752,1265,0.0,48.93,0.0,0.0,0.0,0.0,0.0,0.0,1290.6131467811563,2244.533917139506,1506.1663992660071,117.13358335837688,0.0,16285,0.0
753,1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.3821420575784,2206.8555909157985,1409.28402224226,149.01070957189253,0.5,16285,0.0
754,1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.8063118008859,2143.5411092152704,1217.0326808370849,107.52892249449272,7.5,16285,70.74789606150391
755,1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.0343302415583,2118.2649222097484,1121.9230829387955,123.46387114922544,8.0,16285,106.06839359023
756,1270,40153.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.3100014244787,2097.4564694003534,1027.742089930408,190.50893730865747,5.66666666666667,16285,0.0
757,1271,167.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.3181057517045,2081.2497610823784,934.7704233558417,278.1070310528507,4.0,16285,121.648891339326
758,1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.5892986819395,2069.752898675048,843.4081022377298,233.35304555489358,2.5,16285,0.0
759,1273,44304.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.4387120723275,2063.0446242724925,754.2401812677284,164.13640856490522,3.25,16285,0.0
760,1274,18349.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.9256573881937,2061.1716931166643,668.1458049985849,117.40637333301179,4.33333333333333,16285,0.0
761,1275,24953.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.845717568725,2064.1472674870406,586.4801139099632,143.62202743803587,5.0,16285,0.0
762,1276,2110.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.7575689060097,2071.950458345694,511.36931161986473,178.83110398866904,4.0,16285,0.0
763,1277,146.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.6930686939827,2084.52705149289,446.13648505307947,79.33250223530159,2.5,16285,0.0
764,1278,0.0,1145.92,0.0,0.0,0.0,0.0,6105.73,0.0,988.5641828215204,2063.4612356410344,395.69747952868636,24.622429482155994,2.5,23329,276.365479836722
765,1279,0.0,399.03,0.0,0.0,0.0,0.0,12998.81,0.0,890.8512752912183,1963.4625529695118,366.21683316257963,122.14097641852855,2.0,23329,257.849520973995
