id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
74920,"2","2",308.96,1138.81,829.85,1447.77,723.885,723.885,414.925,308.96,308.96,308.96,1138.81,829.85
74921,"2","2",1289.17,1992.31,703.14,3281.48,1640.74,1640.74,351.57,1289.17,1289.17,1289.17,1992.31,703.14
74916,"2","2",509.47,895.95,386.48,1405.42,702.71,702.71,193.24,509.47,509.47,509.47,895.95,386.48
74917,"7","7",86.41,828.22,741.81,2342.43,334.632857142857,251.37,239.567289545982,86.41,86.41,166.83,421.385,254.555
74918,"1","1",130.18,130.18,0,130.18,130.18,130.18,0,130.18,130.18,130.18,130.18,0
74914,"1","1",508.93,508.93,0,508.93,508.93,508.93,0,508.93,508.93,508.93,508.93,0
75004,"1","1",1020.59,1020.59,0,1020.59,1020.59,1020.59,0,1020.59,1020.59,1020.59,1020.59,0
75003,"1","1",1020.59,1020.59,0,1020.59,1020.59,1020.59,0,1020.59,1020.59,1020.59,1020.59,0
74954,"1","1",820.05,820.05,0,820.05,820.05,820.05,0,820.05,820.05,820.05,820.05,0
75528,"2","2",727.17,768.26,41.09,1495.43,747.715,747.715,20.545,727.17,727.17,727.17,768.26,41.09
75529,"1","1",1095.77,1095.77,0,1095.77,1095.77,1095.77,0,1095.77,1095.77,1095.77,1095.77,0
75308,"1","1",1020.59,1020.59,0,1020.59,1020.59,1020.59,0,1020.59,1020.59,1020.59,1020.59,0
75307,"2","2",976.37,1020.59,44.22,1996.96,998.48,998.48,22.11,976.37,976.37,976.37,1020.59,44.22
75300,"1","1",1444.18,1444.18,0,1444.18,1444.18,1444.18,0,1444.18,1444.18,1444.18,1444.18,0
75414,"1","1",794.4,794.4,0,794.4,794.4,794.4,0,794.4,794.4,794.4,794.4,0
75409,"1","1",430.11,430.11,0,430.11,430.11,430.11,0,430.11,430.11,430.11,430.11,0
73995,"1","1",803.9,803.9,0,803.9,803.9,803.9,0,803.9,803.9,803.9,803.9,0
74102,"1","1",2081.96,2081.96,0,2081.96,2081.96,2081.96,0,2081.96,2081.96,2081.96,2081.96,0
74092,"1","1",1310.61,1310.61,0,1310.61,1310.61,1310.61,0,1310.61,1310.61,1310.61,1310.61,0
74093,"7","7",949.06,3001.86,2052.8,14249.24,2035.60571428571,1999.02,679.855767641872,949.06,949.06,1652.815,2496.835,844.02
74095,"5","5",1298.5,1998.66,700.16,8067.95,1613.59,1658.09,262.93921092146,1298.5,1298.5,1344.7,1768,423.3
74088,"1","1",14860.3,14860.3,0,14860.3,14860.3,14860.3,0,14860.3,14860.3,14860.3,14860.3,0
74089,"1","1",14860.3,14860.3,0,14860.3,14860.3,14860.3,0,14860.3,14860.3,14860.3,14860.3,0
74077,"1","1",905.57,905.57,0,905.57,905.57,905.57,0,905.57,905.57,905.57,905.57,0
74223,"1","1",487.44,487.44,0,487.44,487.44,487.44,0,487.44,487.44,487.44,487.44,0
73789,"2","2",1058.46,3001.86,1943.4,4060.32,2030.16,2030.16,971.7,1058.46,1058.46,1058.46,3001.86,1943.4
73790,"2","2",1688.71,3107,1418.29,4795.71,2397.855,2397.855,709.145,1688.71,1688.71,1688.71,3107,1418.29
73791,"3","3",1370.52,1999.21,628.69,5368.75,1789.58333333333,1999.02,296.322534898865,1370.52,1370.52,1684.77,1999.115,314.345
73810,"1","1",351.41,351.41,0,351.41,351.41,351.41,0,351.41,351.41,351.41,351.41,0
73919,"1","1",487.44,487.44,0,487.44,487.44,487.44,0,487.44,487.44,487.44,487.44,0
73982,"1","1",1469.12,1469.12,0,1469.12,1469.12,1469.12,0,1469.12,1469.12,1469.12,1469.12,0
73920,"1","1",357.49,357.49,0,357.49,357.49,357.49,0,357.49,357.49,357.49,357.49,0
73921,"1","1",442.98,442.98,0,442.98,442.98,442.98,0,442.98,442.98,442.98,442.98,0
74617,"2","2",1289.17,1992.31,703.14,3281.48,1640.74,1640.74,351.57,1289.17,1289.17,1289.17,1992.31,703.14
74613,"1","1",86.41,86.41,0,86.41,86.41,86.41,0,86.41,86.41,86.41,86.41,0
74591,"1","1",862.59,862.59,0,862.59,862.59,862.59,0,862.59,862.59,862.59,862.59,0
74700,"1","1",65492.46,65492.46,0,65492.46,65492.46,65492.46,0,65492.46,65492.46,65492.46,65492.46,0
74701,"1","1",65492.46,65492.46,0,65492.46,65492.46,65492.46,0,65492.46,65492.46,65492.46,65492.46,0
74702,"6","6",882.19,2478.92,1596.73,10500.37,1750.06166666667,1976.115,542.114060735582,882.19,882.19,1188.75,1998.28,809.53
74703,"2","2",990.45,3665.73,2675.28,4656.18,2328.09,2328.09,1337.64,990.45,990.45,990.45,3665.73,2675.28
74698,"1","1",1536.57,1536.57,0,1536.57,1536.57,1536.57,0,1536.57,1536.57,1536.57,1536.57,0
74699,"1","1",1536.57,1536.57,0,1536.57,1536.57,1536.57,0,1536.57,1536.57,1536.57,1536.57,0
74287,"1","1",862.59,862.59,0,862.59,862.59,862.59,0,862.59,862.59,862.59,862.59,0
74396,"1","1",65492.46,65492.46,0,65492.46,65492.46,65492.46,0,65492.46,65492.46,65492.46,65492.46,0
74397,"1","1",65492.46,65492.46,0,65492.46,65492.46,65492.46,0,65492.46,65492.46,65492.46,65492.46,0
74398,"2","2",1988.84,2478.92,490.08,4467.76,2233.88,2233.88,245.04,1988.84,1988.84,1988.84,2478.92,490.08
74399,"5","5",559.98,2478.92,1918.94,7520.18,1504.036,1768,742.175502090981,559.98,559.98,724.44,1988.84,1264.4
74382,"2","2",603.16,755.52,152.36,1358.68,679.34,679.34,76.18,603.16,603.16,603.16,755.52,152.36
74383,"2","2",623.2,755.52,132.32,1378.72,689.36,689.36,66.16,623.2,623.2,623.2,755.52,132.32
81340,"7","7",135.73,4762.55,4626.82,6248.94,892.705714285714,205.33,1583.42171835786,135.73,135.73,173.47,399.195,225.725
81341,"1","1",2950.75,2950.75,0,2950.75,2950.75,2950.75,0,2950.75,2950.75,2950.75,2950.75,0
81339,"4","4",155.61,4762.55,4606.94,5405.61,1351.4025,243.725,1969.94252516888,155.61,155.61,180.47,2522.335,2341.865
81324,"2","2",3086.88,3089.84,2.96000000000004,6176.72,3088.36,3088.36,1.48000000000002,3086.88,3086.88,3086.88,3089.84,2.96000000000004
81323,"2","2",3086.88,3089.84,2.96000000000004,6176.72,3088.36,3088.36,1.48000000000002,3086.88,3086.88,3086.88,3089.84,2.96000000000004
80958,"1","1",456.75,456.75,0,456.75,456.75,456.75,0,456.75,456.75,456.75,456.75,0
81016,"1","1",881.36,881.36,0,881.36,881.36,881.36,0,881.36,881.36,881.36,881.36,0
81017,"2","2",877.8,881.36,3.56000000000006,1759.16,879.58,879.58,1.78000000000003,877.8,877.8,877.8,881.36,3.56000000000006
81019,"1","1",1094.64,1094.64,0,1094.64,1094.64,1094.64,0,1094.64,1094.64,1094.64,1094.64,0
81014,"1","1",850.95,850.95,0,850.95,850.95,850.95,0,850.95,850.95,850.95,850.95,0
81069,"1","1",532.02,532.02,0,532.02,532.02,532.02,0,532.02,532.02,532.02,532.02,0
81044,"1","1",558.65,558.65,0,558.65,558.65,558.65,0,558.65,558.65,558.65,558.65,0
81037,"1","1",2950.75,2950.75,0,2950.75,2950.75,2950.75,0,2950.75,2950.75,2950.75,2950.75,0
81034,"1","1",138.78,138.78,0,138.78,138.78,138.78,0,138.78,138.78,138.78,138.78,0
81644,"7","7",246.49,552.21,305.72,2847.28,406.754285714286,400,108.901999044638,246.49,246.49,319.205,505.085,185.88
81640,"1","1",661.86,661.86,0,661.86,661.86,661.86,0,661.86,661.86,661.86,661.86,0
81641,"1","1",640.34,640.34,0,640.34,640.34,640.34,0,640.34,640.34,640.34,640.34,0
81643,"7","7",143.61,870.03,726.42,3365.45,480.778571428571,518.66,225.375715666628,143.61,143.61,312.905,603.67,290.765
81639,"1","1",855.82,855.82,0,855.82,855.82,855.82,0,855.82,855.82,855.82,855.82,0
81628,"1","1",3089.84,3089.84,0,3089.84,3089.84,3089.84,0,3089.84,3089.84,3089.84,3089.84,0
81619,"1","1",3249.75,3249.75,0,3249.75,3249.75,3249.75,0,3249.75,3249.75,3249.75,3249.75,0
81611,"1","1",847.54,847.54,0,847.54,847.54,847.54,0,847.54,847.54,847.54,847.54,0
14764,"1","1",10279.28,10279.28,0,10279.28,10279.28,10279.28,0,10279.28,10279.28,10279.28,10279.28,0
14762,"2","2",2929.61,3196.41,266.8,6126.02,3063.01,3063.01,133.4,2929.61,2929.61,2929.61,3196.41,266.8
14763,"2","2",2927.55,10279.28,7351.73,13206.83,6603.415,6603.415,3675.865,2927.55,2927.55,2927.55,10279.28,7351.73
80379,"1","1",611.18,611.18,0,611.18,611.18,611.18,0,611.18,611.18,611.18,611.18,0
14460,"1","1",12722.28,12722.28,0,12722.28,12722.28,12722.28,0,12722.28,12722.28,12722.28,12722.28,0
14459,"3","3",2320.55,12722.28,10401.73,25322.11,8440.70333333333,10279.28,4441.04115928036,2320.55,2320.55,6299.915,11500.78,5200.865
80061,"1","1",2449.49,2449.49,0,2449.49,2449.49,2449.49,0,2449.49,2449.49,2449.49,2449.49,0
80063,"1","1",847.42,847.42,0,847.42,847.42,847.42,0,847.42,847.42,847.42,847.42,0
80123,"1","1",347.04,347.04,0,347.04,347.04,347.04,0,347.04,347.04,347.04,347.04,0
80075,"1","1",611.18,611.18,0,611.18,611.18,611.18,0,611.18,611.18,611.18,611.18,0
80740,"1","1",558.65,558.65,0,558.65,558.65,558.65,0,558.65,558.65,558.65,558.65,0
80715,"1","1",2155.55,2155.55,0,2155.55,2155.55,2155.55,0,2155.55,2155.55,2155.55,2155.55,0
