id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
64239,"1","1",1377.16,1377.16,0,1377.16,1377.16,1377.16,0,1377.16,1377.16,1377.16,1377.16,0
62776,"1","1",924.96,924.96,0,924.96,924.96,924.96,0,924.96,924.96,924.96,924.96,0
62778,"1","1",243.01,243.01,0,243.01,243.01,243.01,0,243.01,243.01,243.01,243.01,0
62772,"1","1",1716.5,1716.5,0,1716.5,1716.5,1716.5,0,1716.5,1716.5,1716.5,1716.5,0
62775,"1","1",924.96,924.96,0,924.96,924.96,924.96,0,924.96,924.96,924.96,924.96,0
62812,"1","1",0,0,0,0,0,0,0,0,0,0,0,0
62474,"1","1",243.01,243.01,0,243.01,243.01,243.01,0,243.01,243.01,243.01,243.01,0
62468,"1","1",1272.53,1272.53,0,1272.53,1272.53,1272.53,0,1272.53,1272.53,1272.53,1272.53,0
62464,"1","1",6422.32,6422.32,0,6422.32,6422.32,6422.32,0,6422.32,6422.32,6422.32,6422.32,0
62545,"1","1",7284.24,7284.24,0,7284.24,7284.24,7284.24,0,7284.24,7284.24,7284.24,7284.24,0
63384,"1","1",5533.36,5533.36,0,5533.36,5533.36,5533.36,0,5533.36,5533.36,5533.36,5533.36,0
63380,"3","3",2505.62,17811.18,15305.56,25881.95,8627.31666666667,5565.15,6613.00185237301,2505.62,2505.62,4035.385,11688.165,7652.78
63381,"1","1",5565.15,5565.15,0,5565.15,5565.15,5565.15,0,5565.15,5565.15,5565.15,5565.15,0
63383,"1","1",19999.2,19999.2,0,19999.2,19999.2,19999.2,0,19999.2,19999.2,19999.2,19999.2,0
63379,"3","1",2505.62,2505.62,0,7516.86,2505.62,2505.62,0,2505.62,2505.62,2505.62,2505.62,0
63479,"1","1",1865.43,1865.43,0,1865.43,1865.43,1865.43,0,1865.43,1865.43,1865.43,1865.43,0
63456,"1","1",1186.2,1186.2,0,1186.2,1186.2,1186.2,0,1186.2,1186.2,1186.2,1186.2,0
63426,"1","1",3352.2,3352.2,0,3352.2,3352.2,3352.2,0,3352.2,3352.2,3352.2,3352.2,0
63082,"1","1",132.24,132.24,0,132.24,132.24,132.24,0,132.24,132.24,132.24,132.24,0
63116,"1","1",0,0,0,0,0,0,0,0,0,0,0,0
61860,"3","3",1628.37,19637.28,18008.91,23235.49,7745.16333333333,1969.84,8410.1517842202,1628.37,1628.37,1799.105,10803.56,9004.455
61861,"1","1",1969.84,1969.84,0,1969.84,1969.84,1969.84,0,1969.84,1969.84,1969.84,1969.84,0
61859,"1","1",19637.28,19637.28,0,19637.28,19637.28,19637.28,0,19637.28,19637.28,19637.28,19637.28,0
61930,"1","1",14733.84,14733.84,0,14733.84,14733.84,14733.84,0,14733.84,14733.84,14733.84,14733.84,0
61897,"1","1",295.27,295.27,0,295.27,295.27,295.27,0,295.27,295.27,295.27,295.27,0
61898,"2","2",295.27,1110.4,815.13,1405.67,702.835,702.835,407.565,295.27,295.27,295.27,1110.4,815.13
61564,"1","1",887.07,887.07,0,887.07,887.07,887.07,0,887.07,887.07,887.07,887.07,0
61556,"1","1",1628.37,1628.37,0,1628.37,1628.37,1628.37,0,1628.37,1628.37,1628.37,1628.37,0
61555,"1","1",1628.37,1628.37,0,1628.37,1628.37,1628.37,0,1628.37,1628.37,1628.37,1628.37,0
61626,"1","1",14733.84,14733.84,0,14733.84,14733.84,14733.84,0,14733.84,14733.84,14733.84,14733.84,0
