id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
76481,"3","3",72.46,247.44,174.98,453.9,151.3,134,72.4751341265863,72.46,72.46,103.23,190.72,87.49
76482,"5","5",136.09,425.7,289.61,1042.39,208.478,169.11,109.5771526186,136.09,136.09,139.95,171.54,31.59
76483,"7","7",45.45,425.7,380.25,1456.06,208.008571428571,179.24,114.748102807668,45.45,45.45,141.115,261.72,120.605
75044,"28","28",295.76,1902.84,1607.08,14900.8,532.171428571429,452.915,279.941151911743,295.76,295.76,420.535,561.905,141.37
75045,"11","11",327.3,1902.84,1575.54,8617.94,783.449090909091,568.88,469.700076227655,327.3,327.3,486.96,944.85,457.89
75040,"2","2",538.86,669.22,130.36,1208.08,604.04,604.04,65.18,538.86,538.86,538.86,669.22,130.36
75041,"14","14",179.34,3879.75,3700.41,10612.58,758.041428571429,376.66,919.148267433786,179.34,179.34,329.19,685.55,356.36
75042,"40","37",169.8,1045.85,876.05,12655.03,316.37575,245.015,186.240258508834,169.8,177.84,180.315,379.075,198.76
75043,"28","27",176.31,655.36,479.05,8955.63,319.843928571429,273.57,132.215652772801,176.31,182.61,203.635,438.415,234.78
75036,"20","20",168,1335.2,1167.2,8207.46,410.373,265.285,298.26716133527,168,168,180.78,573.31,392.53
75037,"7","7",522.2,658.28,136.08,4212.74,601.82,609.33,44.9756553196123,522.2,522.2,575.715,635.75,60.0350000000001
75034,"4","4",608.58,780.64,172.06,2726.44,681.61,668.61,62.4388713062624,608.58,608.58,634.785,728.435,93.6499999999999
75035,"17","16",168.6,660.99,492.39,7723.72,454.336470588235,500.58,127.712122872967,168.6,400.08,400.08,521.53,121.45
75028,"4","4",353.37,875,521.63,2237.96,559.49,504.795,195.28182135058,353.37,353.37,405.3,713.68,308.38
75029,"3","3",328.38,1400.38,1072,2384.3,794.766666666667,655.54,448.578531610935,328.38,328.38,491.96,1027.96,536
75030,"6","6",489.33,657.04,167.71,3613.94,602.323333333333,627.61,61.974990834117,489.33,489.33,556.81,655.54,98.73
75031,"1","1",648.99,648.99,0,648.99,648.99,648.99,0,648.99,648.99,648.99,648.99,0
75025,"17","17",249.78,1931.39,1681.61,13042.34,767.196470588235,596.71,468.470766178653,249.78,249.78,486.08,819.76,333.68
75026,"6","6",596.71,1931.39,1334.68,8351.78,1391.96333333333,1614.43,532.855972149657,596.71,596.71,731.7,1863.12,1131.42
75022,"7","7",18,5859.61,5841.61,14987.35,2141.05,846.29,2049.59994716739,18,18,568.04,3563.685,2995.645
75023,"6","6",532.29,4280.55,3748.26,18767.22,3127.87,3563.685,1285.11525295075,532.29,532.29,2700.16,4126.85,1426.69
75016,"3","3",249.66,1084.85,835.19,1657.61,552.536666666667,323.1,377.594555074914,249.66,249.66,286.38,703.975,417.595
75017,"5","5",375.54,31956.07,31580.53,58616.96,11723.392,8358.73,10700.9106089574,375.54,375.54,6981.47,10945.15,3963.68
75012,"29","29",182.61,2404.93,2222.32,19333.28,666.664827586207,655.95,386.881409127421,182.61,182.61,538.76,659.81,121.05
